type,name,notice,furigana
埋立てるしかないごみ,ホワイトボード（樹脂・金属製）（袋に入るもの）,亀岡市指定の黄色のごみ袋に入れてください。亀岡市指定のごみ袋に入らないものについては粗大ごみになります。詳しくはごみの出し方をご覧ください。,ほ
粗大ごみ,ホワイトボード（袋に入らないもの）,"【回収の申込】
オンライン（https://logoform.jp/procedure/JbYC/270）または公益財団法人 環境かめおか（TEL 0771-27-3393）へ電話で申し込んでください。長辺1m未満なら600円、1m以上1.5m未満なら1,000円、1.5m以上2m未満なら1,400円、2m以上なら1,800円分の粗大ごみ料金シールが必要（オンライン決済による申込の場合は不要）ですので、事前にスーパー・コンビニ等で購入してください。
【自己搬入】
一時多量、処分を急ぐ場合などはエコトピア亀岡へ自己搬入してください。10kgごとに180円の処理手数料（支払方法は現金またはPayPay）が必要です。
※令和5年4月から、粗大ごみ料金シールではなく10kgあたり180円の処理手数料をお支払いいただく方法に変更しています。令和5年4月以降は、自己搬入の場合は粗大ごみ料金シールが使えませんのでご注意ください。",ほ
紙類,本,"異物は取り除いて、ひもくくりまたは紙袋に入れて出してください。
※すでに地域の集団回収などを利用されている方は、引き続き優先してそちらを利用してください。",ほ
小型金属類,本立て・ブックエンド（金属製）,異物は取り除いて、収集日に設置されているオレンジ色のコンテナに入れてください。,ほ
プラスチック,本立て・ブックエンド（プラスチック製）,異物は取り除いて、市販されている10～45リットルの透明・半透明の袋に入れて出してください。,ほ
燃やすしかないごみ,本立て・ブックエンド（木製）,長さ50cm、太さ10cm以下に細断し、亀岡市指定の緑色のごみ袋に入れてください。,ほ
埋立てるしかないごみ,本立て・ブックエンド（金属製、プラスチック製、木製以外）,亀岡市指定の黄色のごみ袋に入れてください。,ほ
粗大ごみ,本棚（扉のあるもの）,"【回収の申込】
オンライン（https://logoform.jp/procedure/JbYC/270）または公益財団法人 環境かめおか（TEL 0771-27-3393）へ電話で申し込んでください。長辺1m未満なら800円、1m以上なら1,600円分の粗大ごみ料金シールが必要（オンライン決済による申込の場合は不要）ですので、事前にスーパー・コンビニ等で購入してください。
【自己搬入】
一時多量、処分を急ぐ場合などはエコトピア亀岡へ自己搬入してください。10kgごとに180円の処理手数料（支払方法は現金またはPayPay）が必要です。
※令和5年4月から、粗大ごみ料金シールではなく10kgあたり180円の処理手数料をお支払いいただく方法に変更しています。令和5年4月以降は、自己搬入の場合は粗大ごみ料金シールが使えませんのでご注意ください。",ほ
埋立てるしかないごみ,ホース,長さ150cm以下に細断し、亀岡市指定の黄色のごみ袋に入れてください。,ほ
埋立てるしかないごみ,ホースリール（袋に入るもの）,亀岡市指定の黄色のごみ袋に入れてください。亀岡市指定のごみ袋に入らないものについては粗大ごみになります。詳しくはごみの出し方をご覧ください。,ほ
粗大ごみ,ホースリール（袋に入らないもの）,"【回収の申込】
オンライン（https://logoform.jp/procedure/JbYC/270）または公益財団法人 環境かめおか（TEL 0771-27-3393）へ電話で申し込んでください。長辺1m未満なら600円、1m以上1.5m未満なら1,000円、1.5m以上2m未満なら1,400円、2m以上なら1,800円分の粗大ごみ料金シールが必要（オンライン決済による申込の場合は不要）ですので、事前にスーパー・コンビニ等で購入してください。
【自己搬入】
一時多量、処分を急ぐ場合などはエコトピア亀岡へ自己搬入してください。10kgごとに180円の処理手数料（支払方法は現金またはPayPay）が必要です。
※令和5年4月から、粗大ごみ料金シールではなく10kgあたり180円の処理手数料をお支払いいただく方法に変更しています。令和5年4月以降は、自己搬入の場合は粗大ごみ料金シールが使えませんのでご注意ください。",ほ
粗大ごみ,ホームタンク（200リットル以上は収集不可）,"【回収の申込】
オンライン（https://logoform.jp/procedure/JbYC/270）または公益財団法人 環境かめおか（TEL 0771-27-3393）へ電話で申し込んでください。長辺1m未満なら400円、1m以上2m未満なら800円、2m以上なら1,200円分の粗大ごみ料金シールが必要（オンライン決済による申込の場合は不要）ですので、事前にスーパー・コンビニ等で購入してください。
【自己搬入】
一時多量、処分を急ぐ場合などはエコトピア亀岡へ自己搬入してください。10kgごとに180円の処理手数料（支払方法は現金またはPayPay）が必要です。
※令和5年4月から、粗大ごみ料金シールではなく10kgあたり180円の処理手数料をお支払いいただく方法に変更しています。令和5年4月以降は、自己搬入の場合は粗大ごみ料金シールが使えませんのでご注意ください。",ほ
小型家電,ホームベーカリー（袋に入るもの）,"市役所等に設置している小型家電回収ボックス（投入口15cm×40cm）に入れるか、定期的に開催している小型家電のイベント収集に持ち込んでください（小型家電イベント収集の詳細はこちらhttps://www.city.kameoka.kyoto.jp/soshiki/22/22655.html）。
※小型家電回収ボックスやイベント収集への持ち込みが難しい場合は、埋立てるしかないごみとして出してください。",ほ
